id_produk,nama_produk,review,id_user,nama_akun,rating_user,ulasan_produk,waktu_review,varian_produk
PI0160,SteelSeries Rival 5 - Gaming Mouse,4,UI0829,s***n,5,mantap,Lebih dari 1 tahun lalu,none
PI0160,SteelSeries Rival 5 - Gaming Mouse,5,UI0090,A***d,5,"Mantul, seller fast respon. ga sampai sejam langsung di proses dan dikirim. barang 100% sesuai deskripsi dan semua berfungsi dengan baik. recommended, emg GG GoodGamingS...",Lebih dari 1 tahun lalu,none
PI0160,SteelSeries Rival 5 - Gaming Mouse,6,UI0830,Edo,5,banyak-banyak promonya 👍,Lebih dari 1 tahun lalu,none
PI0160,SteelSeries Rival 5 - Gaming Mouse,7,UI0004,S***o,5,"barang bagus, original, aman, lama mengiriman tapi itu karena pihak expedisi",Lebih dari 1 tahun lalu,none
PI0160,SteelSeries Rival 5 - Gaming Mouse,8,UI0725,A***f,5,"Barang bagus, ori, ada garansi, cepet nyampe, respon chat nya aja lama.",Lebih dari 1 tahun lalu,none
PI0160,SteelSeries Rival 5 - Gaming Mouse,9,UI0831,Yogie,5,Nyaman dan praktis tinggal plug and play. Ukuran mouse pas ditangan.. Best value mouse.,Lebih dari 1 tahun lalu,none
PI0160,SteelSeries Rival 5 - Gaming Mouse,10,UI0051,Kevin,5,Nyaman dan praktis tinggal plug and play.,Lebih dari 1 tahun lalu,none
PI0160,SteelSeries Rival 5 - Gaming Mouse,11,UI0203,A***n,5,Ukuran mouse pas ditangan.,Lebih dari 1 tahun lalu,none
PI0160,SteelSeries Rival 5 - Gaming Mouse,12,UI0832,Saipul,5,"Kelengkapan mantep, stikernya banyak, overall mantep barangny, mudah2an cocok ama tangan 👌🏻",Lebih dari 1 tahun lalu,none
PI0160,SteelSeries Rival 5 - Gaming Mouse,13,UI0157,Arief,5,mantap as always,Lebih dari 1 tahun lalu,none
PI0160,SteelSeries Rival 5 - Gaming Mouse,14,UI0833,T***y,5,Mouse nya berfungsi normal.. pengiriman nya cepat..,Lebih dari 1 tahun lalu,none
PI0160,SteelSeries Rival 5 - Gaming Mouse,15,UI0060,Muhammad,5,"barang mantap, responnya aja kalo di chat bisa lebih cepat lebih mantap",Lebih dari 1 tahun lalu,none
PI0160,SteelSeries Rival 5 - Gaming Mouse,16,UI0353,r***a,5,"respon cepat, pengiriman jg cepat. barang sampai dengan selamat. terima kasih bonus gantungan kunci nya. sukses terus!",Lebih dari 1 tahun lalu,none
PI0160,SteelSeries Rival 5 - Gaming Mouse,17,UI0834,Aloysius,5,"BARANG GG, SAMPE DENGAN SELAMAT DAN AMAN, BGTU DICOBA, FEELNYA RIVAL 600, GILA NIH MOUSE",Lebih dari 1 tahun lalu,none
PI0160,SteelSeries Rival 5 - Gaming Mouse,18,UI0834,Aloysius,5,BARANG GG BANGET.. INI BARU NAMANYA MOUSE MURAH FITUR MEWAH,Lebih dari 1 tahun lalu,none
PI0161,"Press Play NOVA V4 Lightweight Wireless Gaming Mouse - Putih, Non Docking",1,UI0060,Muhammad,5,"Produk sesuai reputasi dan spesifikasi. Pelayanan toko memuaskan, sangat di rekomendasikan belanja disini",1 minggu lalu,Varian: Hitam - Non Docking
PI0161,"Press Play NOVA V4 Lightweight Wireless Gaming Mouse - Putih, Non Docking",2,UI0311,F***i,5,ganteng om mousenya ⭐️⭐️⭐️⭐️⭐️,2 minggu lalu,Varian: Putih - With Docking
PI0161,"Press Play NOVA V4 Lightweight Wireless Gaming Mouse - Putih, Non Docking",3,UI0606,GeiTzu,5,"thank you mimin ggs, request warna hitam dikasih beneran 🤣, charging dock putih masih okee biar ada warna terang dikit disetup. dpt kupon switch juga lumayan.",3 minggu lalu,Varian: Putih - With Docking
PI0161,"Press Play NOVA V4 Lightweight Wireless Gaming Mouse - Putih, Non Docking",4,UI0220,Ahmad,5,"perbandingan dengan v3: lebih ringan, lebih clean desainnya, sedikit lebih enak di tangan. cuman kehilangan 2 tombol di sebelah kanannya.",3 minggu lalu,Varian: Putih - Non Docking
PI0161,"Press Play NOVA V4 Lightweight Wireless Gaming Mouse - Putih, Non Docking",5,UI0792,F***s,5,Datang dengan selamat Cuma switchnya ekspektasinya terlalu tinggi jadi kurang puas aja Overall oke,1 bulan lalu,Varian: Putih - With Docking
PI0161,"Press Play NOVA V4 Lightweight Wireless Gaming Mouse - Putih, Non Docking",6,UI0835,Aris,5,good seller,1 bulan lalu,Varian: Putih - With Docking
PI0161,"Press Play NOVA V4 Lightweight Wireless Gaming Mouse - Putih, Non Docking",7,UI0836,Viki,5,none,1 bulan lalu,Varian: Hitam - Non Docking
PI0161,"Press Play NOVA V4 Lightweight Wireless Gaming Mouse - Putih, Non Docking",8,UI0007,R***y,5,ringan top,1 bulan lalu,Varian: Hitam - Non Docking
PI0161,"Press Play NOVA V4 Lightweight Wireless Gaming Mouse - Putih, Non Docking",9,UI0150,D***n,5,"pengiriman cepat, packaging safe, size mouse medium masih kerasa gede (daily viper mini).",1 bulan lalu,Varian: Hitam - Non Docking
PI0161,"Press Play NOVA V4 Lightweight Wireless Gaming Mouse - Putih, Non Docking",10,UI0073,I***n,3,none,1 bulan lalu,Varian: Hitam - Non Docking
PI0161,"Press Play NOVA V4 Lightweight Wireless Gaming Mouse - Putih, Non Docking",11,UI0837,Owen,5,"Enteng, udah bluetooth & recharchable",2 bulan lalu,Varian: Putih - Non Docking
PI0161,"Press Play NOVA V4 Lightweight Wireless Gaming Mouse - Putih, Non Docking",12,UI0838,Shandy,5,keren,2 bulan lalu,Varian: Putih - Non Docking
PI0161,"Press Play NOVA V4 Lightweight Wireless Gaming Mouse - Putih, Non Docking",13,UI0839,Filzah,5,Ukuran mouse pas ditangan. Best value mouse Nyaman dan praktis tinggal plug and play,3 bulan lalu,Varian: Hitam - Non Docking
PI0162,Steelseries Rival 650 Wireless Gaming Mouse,1,UI0408,Y***a,5,ok pengiriman cepat,3 minggu lalu,none
PI0162,Steelseries Rival 650 Wireless Gaming Mouse,2,UI0840,Yeremia,5,"barang sesuai deskripsi produk admin toko juga fast respon, ada bonus mousepadnya juga ga nyesel dah",2 bulan lalu,none
PI0162,Steelseries Rival 650 Wireless Gaming Mouse,3,UI0841,Ivander,1,none,3 bulan lalu,none
PI0162,Steelseries Rival 650 Wireless Gaming Mouse,4,UI0202,A***a,5,"gatau lagi udah keberapa kali beli di GGS, best lah uda pada tau juga kali ya. lengkap semua ni toko",5 bulan lalu,none
PI0162,Steelseries Rival 650 Wireless Gaming Mouse,5,UI0135,A***o,5,none,7 bulan lalu,none
PI0162,Steelseries Rival 650 Wireless Gaming Mouse,6,UI0842,Chalu,5,"Barang sudah diterima , berfungsi dengan baik & yang terpenting mimin nya sabar ❤️😁👍",9 bulan lalu,none
PI0162,Steelseries Rival 650 Wireless Gaming Mouse,7,UI0060,Muhammad,2,"Harus update firmware dulu pakai app Steelseries GG, tapi setelah update malah jadi error ga bisa dipakai. Setelah saya Google, banyak yang mengalami masalah yg sama. Sep...",9 bulan lalu,none
PI0162,Steelseries Rival 650 Wireless Gaming Mouse,8,UI0053,M***d,5,mantapppp,10 bulan lalu,none
PI0162,Steelseries Rival 650 Wireless Gaming Mouse,9,UI0685,M***a,5,"Setelah pemakaian beberapa hari kerasa kualitas barang mantap, sellernya fast respon, harganya juga oke 👌",11 bulan lalu,none
PI0162,Steelseries Rival 650 Wireless Gaming Mouse,10,UI0053,M***d,5,kualitas oke,Lebih dari 1 tahun lalu,none
PI0162,Steelseries Rival 650 Wireless Gaming Mouse,11,UI0843,Dwi,5,"mantab. mouse gk clicky, berat bisa disesuaikan, sesuai deskripsi, pemesanan cepat. barang original",Lebih dari 1 tahun lalu,none
PI0162,Steelseries Rival 650 Wireless Gaming Mouse,12,UI0645,S***n,5,"keren, packaging mulus dan rapi, seller fast response",Lebih dari 1 tahun lalu,none
PI0162,Steelseries Rival 650 Wireless Gaming Mouse,13,UI0844,ramadhani,5,Nyaman dan praktis tinggal plug and play. Ukuran mouse pas ditangan.. Ini sih best wireless mouse saat ini ya menurut saya.,Lebih dari 1 tahun lalu,none
PI0162,Steelseries Rival 650 Wireless Gaming Mouse,14,UI0835,Aris,5,"barang sudah sampai, sudah dicoba dan tidak ada problem dan semoga awet lama",Lebih dari 1 tahun lalu,none
PI0162,Steelseries Rival 650 Wireless Gaming Mouse,15,UI0845,Kenneth,5,"Produk sesuai dengan deskripsi, pelayanan cepat dan ramah",Lebih dari 1 tahun lalu,none
PI0162,Steelseries Rival 650 Wireless Gaming Mouse,16,UI0599,Andi,5,"mantap barang sesuai,packaging rapih,cs nya ramah dan responsive....sesuai ekspektasi dr goodgaming 👍",Lebih dari 1 tahun lalu,none
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,1,UI0846,Rijal,5,"2 hari nyampe ke kaltim, laju, barang berfungsi normal dan kualitas sesuai dengan harganya",1 bulan lalu,Varian: Black
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,2,UI0847,r***y,5,sudah datang sesuai deskrip semoga awet,2 bulan lalu,Varian: White
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,3,UI0848,Abizar,5,Mantap,3 bulan lalu,Varian: Black
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,4,UI0849,W***k,5,"seller dan J&T sama2 gercep, barang diterima rapi dan aman, bass nya juga dapet. terima kasih 😊",3 bulan lalu,Varian: White
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,5,UI0190,Dimas,5,Alhamdulillah berfungsi dengan baik thx GGS,3 bulan lalu,Varian: White
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,6,UI0850,Rainhard,5,"Packaging rapih, barang sesuai deskripsi dan berfungsi dengan baik. Terima kasih!",3 bulan lalu,Varian: White
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,7,UI0851,Gavin,5,"berfungsi, suara nya mantep ngebass",3 bulan lalu,Varian: White
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,8,UI0115,Wahyu,5,suaranyq enak mantapp. harga murmerr,3 bulan lalu,Varian: Black
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,9,UI0248,Kadek,5,"packing rapi, barang sesui pesanan, pengiriman cepat 🙏🙏",7 bulan lalu,Varian: White
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,10,UI0852,Lutfan,5,"Speaker nya bagus sampai dengan aman, suaranya biasa aja sih tapi walau kecil suaranya gede banget",11 bulan lalu,Varian: White
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,11,UI0853,Ezhuwin,5,"kurang di bass nya aja tapi dengan harga segitu overall bagus, dan worth it",Lebih dari 1 tahun lalu,Varian: White
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,12,UI0060,Muhammad,5,bagus sekali langsung bisa dipakai dan kualitas barang sangat baik. . suara juga lumayan oke untuk harganya. .,Lebih dari 1 tahun lalu,Varian: White
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,13,UI0854,T***k,5,mantaaaaap,Lebih dari 1 tahun lalu,Varian: Black
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,14,UI0855,Adny,5,sip,Lebih dari 1 tahun lalu,Varian: Black
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,15,UI0856,Reki,5,kecil kecil tpi nendang ini speaker,Lebih dari 1 tahun lalu,Varian: Black
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,16,UI0835,Aris,5,mantap,Lebih dari 1 tahun lalu,Varian: White
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,17,UI0857,Dede,5,"mantab,,Suara Joss...good Lah",Lebih dari 1 tahun lalu,Varian: White
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,18,UI0041,Arif,5,"Mantab, Order Sore pagi udah sampe, barang bagus suara mantap sesuai harga, terimakasih seller terimakasih kurir❤️ next order yg lain di toko ini",Lebih dari 1 tahun lalu,Varian: White
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,19,UI0858,Haikhal,5,"cepat sampai, packing aman",Lebih dari 1 tahun lalu,Varian: Black
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,20,UI0469,Danang,5,Penjualnya ramah banget. Packaging aman 🙏. Suaranya mantap 🔊.,Lebih dari 1 tahun lalu,Varian: Black
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,21,UI0671,R***e,4,Respon penjualnya top.,Lebih dari 1 tahun lalu,Varian: White
PI0163,NYK Nemesis SPN-08 FALCON RGB 2.0 - Gaming Speaker - Black,22,UI0859,Christoper,5,Suaranya mantap 🔊 Penjualnya ramah banget Kualitas boleh diadu Respon penjualnya top,Lebih dari 1 tahun lalu,Varian: White
PI0164,Rexus Mouse Wireless Gaming Xierra 109,1,UI0249,Ilham,5,sip sampai tepat waktu,2 bulan lalu,none
PI0164,Rexus Mouse Wireless Gaming Xierra 109,2,UI0053,M***d,4,seepppp,5 bulan lalu,none
PI0164,Rexus Mouse Wireless Gaming Xierra 109,3,UI0860,Ben,5,Mantap barangnyaa👍👍👍,11 bulan lalu,none
PI0164,Rexus Mouse Wireless Gaming Xierra 109,4,UI0782,I***l,5,Alhamdulillah dua bulan pemakaian masih nyaman,Lebih dari 1 tahun lalu,none
PI0164,Rexus Mouse Wireless Gaming Xierra 109,5,UI0060,Muhammad,5,barangnya sesuai dengan pesanan,Lebih dari 1 tahun lalu,none
PI0164,Rexus Mouse Wireless Gaming Xierra 109,6,UI0441,R***l,5,Nice,Lebih dari 1 tahun lalu,none
PI0164,Rexus Mouse Wireless Gaming Xierra 109,7,UI0223,Raden,5,"mantap sudah mendarat dengan selamat, mouse sesuai harga",Lebih dari 1 tahun lalu,none
PI0164,Rexus Mouse Wireless Gaming Xierra 109,8,UI0234,Yosiadi,5,terima kasih ahkirnya keponakan suka,Lebih dari 1 tahun lalu,none
PI0164,Rexus Mouse Wireless Gaming Xierra 109,9,UI0861,kevin,5,"responnya cepat, produknya ok",Lebih dari 1 tahun lalu,none
PI0164,Rexus Mouse Wireless Gaming Xierra 109,10,UI0862,Fadli,5,Fast respon,Lebih dari 1 tahun lalu,none
PI0164,Rexus Mouse Wireless Gaming Xierra 109,11,UI0863,Deni,5,MANTAP POKOKNYA. DAPET FREE STIKER JUGA,Lebih dari 1 tahun lalu,none
PI0164,Rexus Mouse Wireless Gaming Xierra 109,12,UI0864,N***n,5,Sudah tidak ragu lagi sama ggs,Lebih dari 1 tahun lalu,none
PI0164,Rexus Mouse Wireless Gaming Xierra 109,13,UI0865,Dhani,3,Packing sudah terbuka seperti ini,Lebih dari 1 tahun lalu,none
PI0164,Rexus Mouse Wireless Gaming Xierra 109,14,UI0866,lebda,5,Trusted and there's more,Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,1,UI0867,Zico,5,"Mantap, udah berkali” belanja disini, overall puas",Lebih dari 1 tahun lalu,Varian: Putih
PI0165,Sades Orpheus - Microphone - Putih,2,UI0868,a***r,5,"micnya aman, tidak ada kendala, mudah di setup ..",Lebih dari 1 tahun lalu,Varian: Putih
PI0165,Sades Orpheus - Microphone - Putih,3,UI0496,Rizki,5,"Pemasangan micnya gampang. settingnya juga plug and play. Suaranya sih agak crispy gimana gitu wkwkwk gua pake buat replace micnya G435 yg renyah bener suaranya, mungkin...",Lebih dari 1 tahun lalu,Varian: Putih
PI0165,Sades Orpheus - Microphone - Putih,4,UI0869,HyloComod,5,Mantap,Lebih dari 1 tahun lalu,Varian: Hitam
PI0165,Sades Orpheus - Microphone - Putih,5,UI0159,R***n,5,"barangnya bagus dipaketin dengan buble wrap, nice bangett!!",Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,6,UI0870,Farahat,5,"Kualitas suara yang di hasilkan bagus, Noise nya lumayan kecil, tetapi Stand kurang kokoh",Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,7,UI0871,MUHAMMAD,5,"mantap, dapet gantungan kunci juga.",Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,8,UI0872,Irwan,5,"Barang Mantap, pengiriman juga cepat",Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,9,UI0873,Cucu,5,none,Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,10,UI0874,H***S,5,"Proses kirimnya cepat, barangnya bagus",Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,11,UI0875,Tyosua,5,"nice barang aman, semoga awet sih sambil nabung buat beli soundcard + at2020",Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,12,UI0190,Dimas,5,Mantab barang nya datang dengan selamat packinganya bagus + pengiriman cepat recomended seller dah,Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,13,UI0331,Adi,5,"Barang sudah sampai, barang bagus. pengiriman terhambat tapi bukan karna tokonya, tapi karna kurir yang tidak mau ambil barang. overall tokonya rekomended",Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,14,UI0659,K***y,5,"Packing aman, barang sampai dengan selamat. Udah dicoba dan mantap semua 👍 pengirimannya juga cepat. Recommended",Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,15,UI0876,FRW,5,dapet bonus gantungan kunci nice,Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,16,UI0877,reval,5,"sip barang berfungsi dgn baik, dpt bonusan gelang, sticker, dan gantungan kunci, keren keren respon cepat, prosses cepat, paling datengnya aja yg rada lama, itu mag salah...",Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,17,UI0878,Dhikoyy,5,gege,Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,18,UI0879,Widian,5,mantap. great value for money,Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,19,UI0440,m,5,"mantap,",Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,20,UI0880,FerrySalim,5,Barang Sampai Dengan Aman! Barang Bagus Dan Berfungsi Dengan Baik! ntaps,Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,21,UI0215,A***s,2,"Entah kenapa, suara di mic discord dan saat livestream berbeda, dan suara sedikit mendem.Untuk layanan toko fast respond,order hari ni besok sampe.",Lebih dari 1 tahun lalu,none
PI0165,Sades Orpheus - Microphone - Putih,22,UI0036,A***i,5,none,Lebih dari 1 tahun lalu,none
PI0166,Logitech Pro X Gaming Headset,1,UI0881,M***y,5,"waktu tanya stok katanya sudah habis, tapi sama pihak ggs diusahakan untuk bisa restock secepatnya. dan sekarang kesampaian punya unit g pro x, thank you ggs!",3 bulan lalu,none
PI0166,Logitech Pro X Gaming Headset,2,UI0882,Q***e,5,"Response cepat, pengiriman aman. Build quality bagus, mic-nya canggih dengan Blue Voice. Semoga awet!",6 bulan lalu,none
PI0166,Logitech Pro X Gaming Headset,3,UI0323,Ibnu,5,"build quality gak main2. suara reasonable tapi masih terlalu kecil dari headset SteelSeries Arctis. untungnya ada blue voice, tinggal pilih preset yg sesuai",8 bulan lalu,none
PI0166,Logitech Pro X Gaming Headset,4,UI0250,R***i,5,aseli,9 bulan lalu,none
PI0166,Logitech Pro X Gaming Headset,5,UI0883,Aryo,5,mantap lah,11 bulan lalu,none
PI0166,Logitech Pro X Gaming Headset,6,UI0884,Nathanael,5,"Headsetnya mantep, microphonenya sakti. Seller juga cepat tanggap, recommended",Lebih dari 1 tahun lalu,Varian: Pro X Only
PI0166,Logitech Pro X Gaming Headset,7,UI0389,N***a,5,"barang sesuai deskripsi dan foto, pengiriman sangat cepat. semoga awet",Lebih dari 1 tahun lalu,Varian: Pro X Only
PI0166,Logitech Pro X Gaming Headset,8,UI0026,M***m,5,"barang sudah sampai, Sound mantap typical logitech, dengan blue micnya, microphonenya dewa banget, serasa make mic studio, Nyaman dan praktis tinggal plug and play. dan d...",Lebih dari 1 tahun lalu,Varian: Pro X Only
PI0166,Logitech Pro X Gaming Headset,9,UI0885,a***w,5,headsetnya emang mantep recommended. cmn sayangnya g ada yg wireless.Earcupnya lembut. Best value headset.,Lebih dari 1 tahun lalu,Varian: Pro X + Angpao
PI0166,Logitech Pro X Gaming Headset,10,UI0343,Matthew,5,"Barang dateng dengan kondisi sangat baik dan packaging nya sangat tebal, saya sangat senang berbelanja di toko ini",Lebih dari 1 tahun lalu,Varian: Pro X + Angpao
PI0166,Logitech Pro X Gaming Headset,11,UI0886,C***y,5,"Sound mantap, pengiriman oke, packing sudah psti oke",Lebih dari 1 tahun lalu,none
PI0166,Logitech Pro X Gaming Headset,12,UI0053,M***d,5,"Pengiriman nya sangat cepat. Kualitas audio dan microphone, termasuk salah satu yang ""top notch"". I like it and I appreciate Logitech and the seller who serves an...",Lebih dari 1 tahun lalu,none
PI0166,Logitech Pro X Gaming Headset,13,UI0887,habib,5,baguuuuuuuuuuuuuussssssssssss bangettt,Lebih dari 1 tahun lalu,none
PI0166,Logitech Pro X Gaming Headset,14,UI0888,Julianto,5,Packaging mantap pelayanan cepat,Lebih dari 1 tahun lalu,none
PI0166,Logitech Pro X Gaming Headset,15,UI0889,sikat,5,admin fast respon walaupun saya ngechat jam 10 malem barang gk penyok sama sekali,Lebih dari 1 tahun lalu,none
PI0166,Logitech Pro X Gaming Headset,16,UI0051,Kevin,5,"mantap dah, gausah banyak tanya gaskeun beli aja udah terjamin semua",Lebih dari 1 tahun lalu,none
PI0166,Logitech Pro X Gaming Headset,17,UI0060,Muhammad,5,Mantapplah,Lebih dari 1 tahun lalu,none
PI0166,Logitech Pro X Gaming Headset,18,UI0439,M***l,5,Produk baik tapi jasa kurir langsung lempar produk untung tidak rusak hanya box penyok,Lebih dari 1 tahun lalu,none
PI0168,Press Play ICARUS V2 Ultralight Gaming Mouse - Hitam,1,UI0733,Andre,5,mantap,6 hari lalu,Varian: Hitam
PI0168,Press Play ICARUS V2 Ultralight Gaming Mouse - Hitam,2,UI0890,d***l,5,kualitas barang baik berfungsi dengan normal,1 minggu lalu,Varian: Hitam
PI0168,Press Play ICARUS V2 Ultralight Gaming Mouse - Hitam,3,UI0671,R***e,4,"barang sampai dengan aman berfungsi dengan baik kualitas oke, minus pengiriman agak lama",3 minggu lalu,Varian: Hitam
PI0168,Press Play ICARUS V2 Ultralight Gaming Mouse - Hitam,4,UI0891,Fadil,5,"Barangnya cukup bagus, sliding feel-nya cukup responsif, dan latency nya minim sekali. Tapi untuk build quality dan daya tahan baterai belum cukup memuaskan",3 minggu lalu,Varian: Putih
