id_produk,nama_produk,id_user,nama_akun,rating_user,ulasan_produk,waktu_review,varian_produk,kategori
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI2798,Dodo,5,packing rapi dan cepat sampai,Lebih dari 1 tahun lalu,Varian: White,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI2799,Rahmat,5,Packing aman bekerja dengan baik,Lebih dari 1 tahun lalu,Varian: Blue Mint,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI0465,M***n,5,bagus. pengemasan aman banget. produk sesuai dan cute banget. thanks,Lebih dari 1 tahun lalu,Varian: White,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI2046,I***h,5,Keyboard berfungsi dgn baik dan luci bgt,Lebih dari 1 tahun lalu,Varian: Blue Mint,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI0309,L***i,5,Manteppp uyyy,Lebih dari 1 tahun lalu,Varian: White,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI2800,tato,5,"mantap hanya dalam 15 jam paketnya sdh sampe,packing rapih terima kasih ya...",Lebih dari 1 tahun lalu,Varian: White,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI0060,Muhammad,5,none,Lebih dari 1 tahun lalu,Varian: White,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI0007,R***y,5,nice,Lebih dari 1 tahun lalu,Varian: Blue Mint,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI2801,Olivia,5,"Barang sudah sampai. Keyboardnya ada weightnya jadi rasanya kaya premium. Donglenya ada di dalam mouse, jadi kalau dicolokin ke laptop itu kedua-duanya udah connect. Agak...",Lebih dari 1 tahun lalu,Varian: Blue Mint,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI1463,Annisa,5,"Terima kasih kak, barangnya aman sampai lokasi. Sukses GoodGamingShop 👍🏼",Lebih dari 1 tahun lalu,Varian: Blue Mint,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI0190,Dimas,5,"Pengiriman cepat, packing aman, barang berfungsi dan sesuai deskripsi",Lebih dari 1 tahun lalu,Varian: White,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI2802,Donnie,5,"Nice product! great build quality, worth for the money :D",Lebih dari 1 tahun lalu,Varian: White,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI2013,Candra,5,dapat bonus btl minum....makasih ya,Lebih dari 1 tahun lalu,Varian: White,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI2803,Parley,5,"seller fastres dan Ramah, pengirimwn cepet, packing Aman. brgnya ajibbb ga nyangka harga seginiiiii dpt barang yg lebih dr harganya. asliiiii keceeee, cute, unit, mewah",Lebih dari 1 tahun lalu,Varian: White,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI1072,V***a,5,"seller ok, produk bagus, pengiriman tepat waktu",Lebih dari 1 tahun lalu,Varian: Blue Mint,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI0317,a***a,5,none,Lebih dari 1 tahun lalu,Varian: White,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI2804,s***t,5,👍,Lebih dari 1 tahun lalu,Varian: Pink,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI0045,Muhamad,5,none,Lebih dari 1 tahun lalu,Varian: Blue Mint,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI2805,Seruni,5,Barang sesuai dan berfungsi dengan baik. Awalnya agak tidak biasa karena tidak ada shift di sebelah kanan tapi setelah terbiasa no problem.,Lebih dari 1 tahun lalu,Varian: Blue Mint,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI2543,b***i,4,"bagus, tidak terlalu ringan, tombol shift kanan tidak ada.",Lebih dari 1 tahun lalu,Varian: Blue Mint,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI0317,a***a,5,"walaupun proses barang agak lama tapi overall service sangat baik, bahkan dapat bonus gantungan kunci, hal kecil tp memplihatkan kalo effort yg dikasih dari toko ini thou...",Lebih dari 1 tahun lalu,Varian: Blue Mint,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI2806,Meiza,5,"keren dah keyboard nya, baru tau bisa diganti juga keycaps nya. Mantep dh",Lebih dari 1 tahun lalu,Varian: White,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI1221,B***n,5,"Sempet ada yg kosong barangnya namun seller lgsg chat dan bisa di cancel, best-lah dikirim hari yg sama besoknya datang",Lebih dari 1 tahun lalu,Varian: Pink,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI0685,M***a,5,Cute anet kata istri. Maacih ya,Lebih dari 1 tahun lalu,Varian: Blue Mint,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI2807,shrnrhl,5,none,Lebih dari 1 tahun lalu,Varian: White,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI0277,D***d,5,none,Lebih dari 1 tahun lalu,Varian: Blue Mint,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0073,Rexus KM9 / KM-9 Combo Bundle Keyboard & Mouse Wireless - Pink,UI2808,Anonymous,5,good service....,Lebih dari 1 tahun lalu,Varian: White,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse & Keyboard Bundle"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0843,Dwi,4,"produk bagus cuma packing mungkin harus d tingkatkan, kerdus sudah sobek",10 bulan lalu,Varian: Hitam - BIRU,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI2809,Tobias,5,"Packing bagus, barangnya juga baik, sesuai dengan harga, kelengkapan produk sesuai deskripsi",Lebih dari 1 tahun lalu,Varian: Hitam - BIRU,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0916,W***n,5,Keren paraah!! worth it lah dengan harga segini👍,Lebih dari 1 tahun lalu,Varian: Hitam - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI1295,N***l,5,none,Lebih dari 1 tahun lalu,Varian: Hitam - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0105,F***y,5,mantapppppppp,Lebih dari 1 tahun lalu,Varian: Hitam - BIRU,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI1705,Jeff,5,"mesen kemari,hari ini sampe",Lebih dari 1 tahun lalu,Varian: Hitam - MERAH,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI2810,Francisco,5,"Barang berfungsi dengan baik, pengiriman sangat cepat. Recommended!",Lebih dari 1 tahun lalu,Varian: Hitam - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0901,G***a,5,Kualitas barang sangat baik. Packaging juga aman dilapisi bubble wrap yg cukup tebal. Seller juga ramah. Recommended:) Thank you🙏,Lebih dari 1 tahun lalu,Varian: Hitam - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI2168,y***a,5,bagusan keyboard ini daripada ducky one 2 mini aokwkw,Lebih dari 1 tahun lalu,Varian: Hitam - MERAH,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0220,Ahmad,5,"Cepat , tepat waktu , dan fasr respond juga",Lebih dari 1 tahun lalu,Varian: Hitam - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI2811,Dee,5,terimakasih ya gan. paketnya sdh diterima. alhamdulillaah berfungsi dgn baik. semoga awet,Lebih dari 1 tahun lalu,Varian: Hitam - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0053,M***d,5,"mantap, barang sampai dengan aman",Lebih dari 1 tahun lalu,Varian: Hitam - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0765,I***s,5,"kualitas mantap, layanannya juga bagus",Lebih dari 1 tahun lalu,Varian: Putih - MERAH,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0037,Jason,5,mantab,Lebih dari 1 tahun lalu,Varian: Putih - BIRU,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0105,F***y,5,none,Lebih dari 1 tahun lalu,Varian: Putih - MERAH,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI2812,VARO,5,"Barang bagus, pengiriman juga cepat",Lebih dari 1 tahun lalu,Varian: Hitam - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI2172,f***d,5,bintang 5 deh buat seller nya,Lebih dari 1 tahun lalu,Varian: Putih - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0560,Z***n,5,barang mantap dan pengiriman lumayan cepat,Lebih dari 1 tahun lalu,Varian: Putih - BIRU,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0245,Denny,5,"Lengkap sudah, thank you GGS",Lebih dari 1 tahun lalu,Varian: Putih - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0019,William,5,"mantap barangnya bagus, tokonya fast respon, meskipun ada kendala di pengiriman",Lebih dari 1 tahun lalu,Varian: Putih - BIRU,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI2813,D***z,5,none,Lebih dari 1 tahun lalu,Varian: Hitam - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI2814,Barry,5,bukan kaleng2 keybod nya,Lebih dari 1 tahun lalu,Varian: Putih - BIRU,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI1805,Frederick,5,"Mantap, barang sampai dgn selamat di papua :v",Lebih dari 1 tahun lalu,Varian: Hitam - MERAH,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI2815,IImmm,5,"Penjual fast respon, dan barang sesuai dengn deskripsi, thanks kak",Lebih dari 1 tahun lalu,Varian: Putih - MERAH,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0550,P***i,5,kerenn,Lebih dari 1 tahun lalu,Varian: Putih - BIRU,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI1571,m***l,5,"Barang bagus, pengiriman cepat, respon cepat, seller ramah, packing aman. recommended",Lebih dari 1 tahun lalu,Varian: Putih - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0407,F***l,5,recommended👍,Lebih dari 1 tahun lalu,Varian: Hitam - BIRU,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0060,Muhammad,5,Sesuai Ekspektasi,Lebih dari 1 tahun lalu,Varian: Putih - MERAH,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0108,L***y,5,"Enak / ngga switchnya subjektif, buat yg brown lebih ke tactile dan ga kerasa linear Buat ane build qualitynya oke Keycaps cukup steady dan ga banyak goyang",Lebih dari 1 tahun lalu,Varian: Hitam - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0346,F***n,5,Barang mantap dan memuaskan,Lebih dari 1 tahun lalu,Varian: Putih - BIRU,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0243,K***a,5,cepet bgt pengirimannya and adminnya ramah! keyboardnya nyaman dipake trus warnanya lucu2,Lebih dari 1 tahun lalu,Varian: Putih - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0061,G***g,5,"Barang mendarat dengan cepat dan selamat , dpet bonus gantungan kunci dan gelang 👍 , pelayanan oke , jempol untuk goodgamingshop👍",Lebih dari 1 tahun lalu,Varian: Putih - MERAH,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI1116,T***a,5,none,Lebih dari 1 tahun lalu,Varian: Hitam - MERAH,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI1072,V***a,5,"Mantap pisan barange, pengiriman cepet, dah aman pokok",Lebih dari 1 tahun lalu,Varian: Putih - MERAH,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI2816,Arham,5,"produk berkualitas, proses cepat. Bonusnya cakep Makasih",Lebih dari 1 tahun lalu,Varian: Hitam - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0121,Rayhan,5,"Telah diterima dalam keadaan baik. Keyboardnya sendiri punya bodi yang solid, rgb software customize yang gak ribet, dan nyaman dipakai. Cocok untuk keyboard mechanical p...",Lebih dari 1 tahun lalu,Varian: Putih - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI2817,tannia,5,cantik bgt aslinya pengiriman juga cepat dapet bonus gelang dan ganci karet mantab,Lebih dari 1 tahun lalu,Varian: Putih - BIRU,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI2010,Rafly,5,none,Lebih dari 1 tahun lalu,Varian: Putih - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0245,Denny,5,Barang sesuai deskripsi & pengiriman cepat,Lebih dari 1 tahun lalu,Varian: Hitam - BIRU,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI2687,g***i,5,pengiriman cepat 👍 paket tiba dengan selamat ty🙏,Lebih dari 1 tahun lalu,Varian: Putih - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI2818,Skynyrdlim,5,"Aman , cepat , mantap , gg sih beli brg dr dlu dtg ny mantap bersih. Admin ny walaupun slow res , brgny fast res. Bintang yg ngasih jwbn aja dah wkwk",Lebih dari 1 tahun lalu,Varian: Putih - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0601,E***e,5,"bagus bngtt. worth it untuk harga segini. penjualny ga terlau fast respon, tpi ramah. packagingny jg aman.",Lebih dari 1 tahun lalu,Varian: Putih - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI2819,Yenny,5,"Alhamdulillah produk sesuai keinginan, terimakasih Ade ku suka🙏",Lebih dari 1 tahun lalu,Varian: Putih - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0243,K***a,5,walau bahanya abs tapi bagus. kalau mau pake yang PBT tinggal beli sekalian biar style nya ganti,Lebih dari 1 tahun lalu,Varian: Putih - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0408,Y***a,5,NICE👍👍👍👍👍👍😤👍👍👍👍👍👍,Lebih dari 1 tahun lalu,Varian: Putih - BIRU,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI1097,s***a,5,"keyboard keren banget dengan harga segini worth it parah sih. kalo dr segi pelayanan toko mah gausah ditanya pastinya memuaskan banget admin responsif, plus saya pake beb...",Lebih dari 1 tahun lalu,Varian: Putih - MERAH,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI2820,wanda,5,cepet banget sampenya,Lebih dari 1 tahun lalu,Varian: Putih - COKLAT,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI1520,N***o,5,"tidak akan menyesal membeli produk ini, hanya saja satu fitur yang kurang yaitu blm bisa wireless. terimakasih:)",Lebih dari 1 tahun lalu,Varian: Putih - BIRU,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI0074,"Paradox Gaming Ghost IBM68K - Gaming Keyboard - Hitam, BIRU",UI0202,A***a,5,"keyboard solid, nyaman dipakai",Lebih dari 1 tahun lalu,Varian: Hitam - BIRU,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI2289,Kelowna Gateron Pro Milky Yellow 5 Pin,UI0052,Ryan,5,"Pembelian ke-2 buat ngelengkapin, emng switch yang paling pas sih ini menurut gw untuk seri linear, pinnya juga ga ada yg bengkok diantara 51 switch, the best lah.",4 bulan lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Keyboard"
PI2289,Kelowna Gateron Pro Milky Yellow 5 Pin,UI0052,Ryan,5,"Duh mantap bet..., otw beli full keys :)",5 bulan lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Keyboard"
PI2289,Kelowna Gateron Pro Milky Yellow 5 Pin,UI1112,Joshua,5,"plug n play di gmk67, dari dulu make switch tipe ini, gk pernah kecewa",6 bulan lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Keyboard"
PI2289,Kelowna Gateron Pro Milky Yellow 5 Pin,UI2095,S***S,5,"Factory prelubed yang mantep banget sih ini. Smooth, berasa full, tapi ga berat naik turunnya.",9 bulan lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Keyboard"
PI2289,Kelowna Gateron Pro Milky Yellow 5 Pin,UI0371,D***a,5,Switchnya enak walau dalam keadaan stock bikin suara keyboard jadi thocky dipadukan dengan keycaps xda profile,10 bulan lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Keyboard"
PI2289,Kelowna Gateron Pro Milky Yellow 5 Pin,UI2821,Adyanto,5,"Ketemu juga akhirnya suara yang dicari, tapi sayang banget telat nongolnya di etalase wkwkw, terlanjur keburu ambil fullset 84 Gateron KS-9, tapi ga masalah sih buat cada...",11 bulan lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Keyboard"
